file_first_name,code_extension,cnt
/0065.,FALSE,4373
/0070.,TRUE,4372
/tex.,TRUE,4372
/0079.,FALSE,4370
/0074.,FALSE,4369
/0069.,FALSE,4368
/0072.,TRUE,4367
/0073.,FALSE,4367
/002-expected.,FALSE,4356
/0061.,FALSE,4353
/0062.,FALSE,4352
/ast.,TRUE,4349
/0077.,FALSE,4347
/0076.,FALSE,4347
/logback.,TRUE,4343
/0078.,FALSE,4338
/shell.,TRUE,4337
/007a.,FALSE,4317
/006c.,FALSE,4315
/006a.,FALSE,4313
/006e.,FALSE,4313
/006f.,FALSE,4313
/006d.,FALSE,4313
/paths.,TRUE,4310
/delay.,TRUE,4310
/keyboard.,TRUE,4298
/book.,TRUE,4295
/kendo.,TRUE,4293
/deploy.,TRUE,4288
/expand.,TRUE,4284
/archive.,TRUE,4283
/m-oid=1.,FALSE,4282
/dropdown.,TRUE,4281
/repository.,TRUE,4281
/apply.,TRUE,4279
/method.,TRUE,4277
/2018.,TRUE,4263
/up.,TRUE,4262
/move.,TRUE,4261
/policy.,TRUE,4255
/mail.,TRUE,4251
/arrow.,TRUE,4250
/result_trace.,FALSE,4244
/cover.,TRUE,4238
/thread.,TRUE,4232
/less.,TRUE,4227
/test2.,TRUE,4227
/ajax.,TRUE,4223
/compat.,TRUE,4221
/hooks.,TRUE,4215
/promise.,TRUE,4214
/picturepark.,TRUE,4214
/float.,TRUE,4204
/bs.,TRUE,4194
/bld.,TRUE,4192
/same_sex.,FALSE,4189
/lexer.,TRUE,4189
/opposite_sex.,FALSE,4189
/position.,TRUE,4189
/test1.,TRUE,4187
/introduction.,TRUE,4182
/master.,TRUE,4176
/reverse.,TRUE,4171
/fixture.,TRUE,4168
/newtonsoft.,FALSE,4166
/static.,TRUE,4165
/tensorflow.,TRUE,4152
/sql.,TRUE,4138
/installer.,TRUE,4135
/categories.,TRUE,4134
/java.,TRUE,4132
/javascript.,TRUE,4129
/2019.,TRUE,4126
/vendor.,TRUE,4123
/48.,TRUE,4120
/d.,TRUE,4120
/regex.,TRUE,4116
/selectors.,TRUE,4101
/parameters.,TRUE,4099
/globals.,TRUE,4098
/last.,TRUE,4089
/race.,TRUE,4088
/authentication.,TRUE,4077
/abstract.,TRUE,4071
/clean.,TRUE,4061
/filesystem.,TRUE,4050
/crypto.,TRUE,4048
/before.,TRUE,4046
/row.,TRUE,4043
/product.,TRUE,4036
/compare.,TRUE,4035
/credentials.,TRUE,4034
/examples_test.,TRUE,4033
/sequence.,TRUE,4023
/statistics.,TRUE,4023
/after.,TRUE,4022
/include.,TRUE,4021
/documentation.,TRUE,4017
/ui-icons_ffffff_256x240.,FALSE,4011
/uuid.,TRUE,4010
/args.,TRUE,4002
/circle.,TRUE,4001
/channel.,TRUE,3998
/expression.,TRUE,3998
/section.,TRUE,3996
/overlay.,TRUE,3993
/notice.,TRUE,3985
/open.,TRUE,3978
/sq.,TRUE,3972
/popup.,TRUE,3960
/column.,TRUE,3957
/flag.,TRUE,3954
/observable.,TRUE,3952
/openapi.,TRUE,3951
/x.,TRUE,3949
/radio.,TRUE,3937
/skin.,TRUE,3932
/includes.,TRUE,3916
/worker.,TRUE,3911
/macros.,TRUE,3907
/parameter.,TRUE,3903
/record.,TRUE,3899
/methods.,TRUE,3895
/kernel.,TRUE,3893
/entries.,TRUE,3893
/stop.,TRUE,3885
/compile.,TRUE,3883
/publish.,TRUE,3881
/news.,TRUE,3878
/endpoint.,TRUE,3877
/source-map.,TRUE,3876
/upgrade-protocol.,FALSE,3876
/003-expected.,FALSE,3874
/flash.,TRUE,3873
/call.,TRUE,3871
/ci.,TRUE,3869
/nav.,TRUE,3864
/pdf.,TRUE,3863
/option.,TRUE,3851
/en_dlg.,TRUE,3850
/coverage.,TRUE,3844
/tutorial.,TRUE,3843
/assign.,TRUE,3838
/selector.,TRUE,3818
/mn.,TRUE,3816
/dependencies.,TRUE,3813
/ui-icons_222222_256x240.,FALSE,3811
/clear.,TRUE,3806
/or.,TRUE,3806
/render.,TRUE,3800
/rx.,TRUE,3797
/jqplot.,TRUE,3786
/test_utils.,TRUE,3783
/directory.,TRUE,3776
/phaser.,TRUE,3766
/progressbar.,TRUE,3766
/escape.,TRUE,3760
/sysctl.,TRUE,3759
/tslint.,TRUE,3758
/translate.,TRUE,3756
/transaction.,TRUE,3753
/workspace.,TRUE,3753
/binding.,TRUE,3750
/binary.,TRUE,3744
/links.,TRUE,3744
/ug.,TRUE,3741
/geometry.,TRUE,3733
/pool.,TRUE,3729
/_config.,TRUE,3728
/fs.,TRUE,3714
/null.,TRUE,3711
/pages.,TRUE,3697
/encoding.,TRUE,3688
/carousel.,TRUE,3683
/down.,TRUE,3672
/moment.,TRUE,3671
/kconfig.,TRUE,3670
/middleware.,TRUE,3670
/annotations.,TRUE,3669
/docker.,TRUE,3665
/yaml.,TRUE,3665
/feed.,TRUE,3664
/code_of_conduct.,TRUE,3656
/pretty.,TRUE,3651
/wrap.,TRUE,3637
/prettify.,TRUE,3634
/overload1.,TRUE,3631
/overload2.,TRUE,3630
/gu.,TRUE,3629
/main_test.,TRUE,3624
/twitter.,TRUE,3621
/appveyor.,TRUE,3616
/azuredeploy.,TRUE,3610
/0021.,TRUE,3607
/helloworld.,TRUE,3605
/times.,TRUE,3603
/methodproperties.,TRUE,3602
/0026.,TRUE,3600
/0027.,TRUE,3593
/dom.,TRUE,3588
/translation.,TRUE,3587
/scope.,TRUE,3580
/cpu.,TRUE,3579
/kustomization.,TRUE,3577
/cookie.,TRUE,3574
/every.,TRUE,3573
/suite.,TRUE,3572
