has_ugly_commits,files,commits,ccp,refactor_mle,avg_coupling_code_size,authors,same_day_duration_avg,bug_prev_touch_ago,one_file_fix_rate,typo_rate,tangling_rate,bingo_rate,performance_rate,security_rate
false,80843094,7.14605981062526,0.0849455483865023,0.184445054921721,1922.04481272661,2.58456247357381,100.046165694029,161682.965663043,0.0825241263242034,0.00293351699499164,0.100136274562341,0.0135246497463472,0.0080553942008473,0.0107464422667262
true,155739,141.771990317133,0.333372842792629,0.406273857129773,1286.17853623442,26.679142668182,123.571459104019,80299.1132323855,0.100346375484128,0.0155632000578296,0.324211209481393,0.0745222221960056,0.047908881121857,0.0485905777681104
,0.00192643542316676,19.8391832806012,3.92454753809796,2.20268229637383,0.669171981692692,10.3224986592378,1.2351443780658,0.496645474698513,1.21596410593804,5.30530420802076,3.23769993339979,5.5101036694967,5.94742850906264,4.52155016163437
